"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001764","neuron migration","13/850","164/18800",0.0353484006767656,0.271042231192471,0.241947066218767,"558/63923/460/9201/26468/137970/6387/1641/2676/259266/5414/815/1630",13
"GO:0030900","forebrain development","25/850","376/18800",0.0355374475316828,0.272055107145591,0.242851214491982,"2735/2736/558/6491/2247/79633/10579/2048/9201/1869/89839/5454/6531/26468/1956/9928/6387/6926/10642/7474/259266/6754/6331/3624/8820",25
"GO:0006760","folic acid-containing compound metabolic process","4/850","28/18800",0.0358340203641254,0.27214485735998,0.242931330424353,"2346/8836/160428/7298",4
"GO:0007064","mitotic sister chromatid cohesion","4/850","28/18800",0.0358340203641254,0.27214485735998,0.242931330424353,"79075/991/83903/113130",4
"GO:0034123","positive regulation of toll-like receptor signaling pathway","4/850","28/18800",0.0358340203641254,0.27214485735998,0.242931330424353,"3929/4057/857/91543",4
"GO:0042402","cellular biogenic amine catabolic process","4/850","28/18800",0.0358340203641254,0.27214485735998,0.242931330424353,"26002/6531/4129/4128",4
"GO:1903672","positive regulation of sprouting angiogenesis","4/850","28/18800",0.0358340203641254,0.27214485735998,0.242931330424353,"2247/63923/2693/7082",4
"GO:0050922","negative regulation of chemotaxis","7/850","69/18800",0.0358955177707806,0.272179187922252,0.242961975755108,"10563/80031/7130/1991/54437/7474/6347",7
"GO:0033002","muscle cell proliferation","17/850","233/18800",0.0360306509601181,0.272770871056235,0.243490144364732,"2735/2006/23493/2247/10413/4313/7432/2660/4881/59272/7015/1991/25817/23414/2296/983/3479",17
"GO:0003351","epithelial cilium movement involved in extracellular fluid movement","5/850","41/18800",0.0364410965945759,0.274451880872729,0.244990705334867,"144535/200373/80217/123872/164781",5
"GO:0071548","response to dexamethasone","5/850","41/18800",0.0364410965945759,0.274451880872729,0.244990705334867,"5105/2660/445/2693/2706",5
"GO:1905314","semi-lunar valve development","5/850","41/18800",0.0364410965945759,0.274451880872729,0.244990705334867,"2006/23493/54567/140628/6586",5
"GO:0023061","signal release","29/850","451/18800",0.0365145573481389,0.274451880872729,0.244990705334867,"6833/100381270/2641/7432/26154/222546/25924/9699/8618/2914/19/6447/5972/2668/387597/2693/6387/1137/3976/3952/6926/4129/952/56670/815/8447/22895/3624/9381",29
"GO:0043491","protein kinase B signaling","16/850","216/18800",0.0365399615313075,0.274451880872729,0.244990705334867,"4486/7498/799/558/2247/2660/7010/55273/5314/1950/1956/3952/6347/23551/4233/3479",16
"GO:0015698","inorganic anion transport","14/850","182/18800",0.0370091706637774,0.277539730393822,0.247747088092146,"7038/2743/6507/8001/10568/85320/6561/63982/2555/55879/1188/57030/116369/7809",14
"GO:0044106","cellular amine metabolic process","10/850","116/18800",0.0373709582503343,0.279813585520137,0.249776855093391,"285671/26002/4881/6531/2034/2903/4129/4061/4128/4837",10
"GO:2000177","regulation of neural precursor cell proliferation","8/850","85/18800",0.0381754719446901,0.285300285758466,0.254674582728105,"2735/2247/54567/1950/10763/7474/259266/79801",8
"GO:0032722","positive regulation of chemokine production","7/850","70/18800",0.0383928374912373,0.285300285758466,0.254674582728105,"3929/247/5610/566/7474/4938/4940",7
"GO:1903034","regulation of response to wounding","13/850","166/18800",0.0384064657392571,0.285300285758466,0.254674582728105,"6833/8613/2247/5328/2160/2048/64094/25817/55612/58189/710/2191/857",13
"GO:0015711","organic anion transport","24/850","361/18800",0.0388560266480102,0.285300285758466,0.254674582728105,"9152/6507/2911/144195/85320/388662/55117/59272/6534/6582/5999/6555/151473/159963/57030/6542/3952/116369/1581/84889/10991/255189/6754/624",24
"GO:0000712","resolution of meiotic recombination intermediates","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"146956/164045/7153",3
"GO:0016264","gap junction assembly","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"59272/2706/857",3
"GO:0021513","spinal cord dorsal/ventral patterning","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"2736/54567/8646",3
"GO:0033189","response to vitamin A","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"1543/1592/7298",3
"GO:0033623","regulation of integrin activation","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"10563/9928/55612",3
"GO:0038065","collagen-activated signaling pathway","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"1277/1287/4921",3
"GO:0045217","cell-cell junction maintenance","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"7082/55765/5657",3
"GO:0048339","paraxial mesoderm development","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"10413/7474/2296",3
"GO:0048875","chemical homeostasis within a tissue","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"26154/2034/4938",3
"GO:0060192","negative regulation of lipase activity","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"653145/341/728113",3
"GO:0090494","dopamine uptake","3/850","17/18800",0.0389995994557837,0.285300285758466,0.254674582728105,"6582/6531/2668",3
"GO:0032963","collagen metabolic process","9/850","101/18800",0.0391618463611125,0.285612427583259,0.254953217531325,"1277/4313/64066/1581/9509/1278/4317/2191/5657",9
"GO:0048477","oogenesis","9/850","101/18800",0.0391618463611125,0.285612427583259,0.254953217531325,"56776/8549/675/7130/163589/5806/259266/9319/3479",9
"GO:0050999","regulation of nitric-oxide synthase activity","5/850","42/18800",0.039884532200441,0.289997580398032,0.258867643906091,"7015/1956/9722/3952/857",5
"GO:0060412","ventricular septum morphogenesis","5/850","42/18800",0.039884532200441,0.289997580398032,0.258867643906091,"23493/23414/6926/7474/6586",5
"GO:0003156","regulation of animal organ formation","4/850","29/18800",0.0401304273428344,0.290019744957216,0.258887429199494,"2247/2668/140628/7474",4
"GO:0003209","cardiac atrium morphogenesis","4/850","29/18800",0.0401304273428344,0.290019744957216,0.258887429199494,"23493/54567/4624/7474",4
"GO:0070977","bone maturation","4/850","29/18800",0.0401304273428344,0.290019744957216,0.258887429199494,"81792/3952/4057/3479",4
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","4/850","29/18800",0.0401304273428344,0.290019744957216,0.258887429199494,"7498/81792/64094/23554",4
"GO:0033627","cell adhesion mediated by integrin","8/850","86/18800",0.0404961621637279,0.292220795553064,0.260852206909305,"8613/3680/10563/5328/8516/3976/3679/55612",8
"GO:0006874","cellular calcium ion homeostasis","29/850","456/18800",0.0411517788774873,0.296386134268118,0.264570415239723,"6547/2911/799/2247/10563/779/9104/100133941/10345/5314/5737/2835/9914/1991/2903/858/6543/6387/3270/3777/2828/7474/952/6357/6373/624/3627/857/6355",29
"GO:0098659","inorganic cation import across plasma membrane","10/850","118/18800",0.0412595309374709,0.296386134268118,0.264570415239723,"6549/6547/6523/799/284525/779/6340/51305/6543/6338",10
"GO:0099587","inorganic ion import across plasma membrane","10/850","118/18800",0.0412595309374709,0.296386134268118,0.264570415239723,"6549/6547/6523/799/284525/779/6340/51305/6543/6338",10
"GO:0001906","cell killing","14/850","185/18800",0.0415575385547519,0.29763172665075,0.265682298879981,"59067/23705/1991/3952/566/728358/922/6338/1511/6357/4057/1669/1667/1668",14
"GO:0007565","female pregnancy","14/850","185/18800",0.0415575385547519,0.29763172665075,0.265682298879981,"5675/6833/4313/59272/5672/2693/7004/3976/56977/3952/5680/952/10991/2706",14
"GO:0006302","double-strand break repair","19/850","273/18800",0.0418852838917414,0.299529941842588,0.267376749204923,"4171/56776/116028/675/83666/146956/4173/56154/51659/10635/2305/1111/8438/5888/157570/113130/10721/8318/9319",19
"GO:0001892","embryonic placenta development","8/850","87/18800",0.042908816266281,0.303998209864906,0.271365368743372,"23493/1956/2034/10733/3976/1045/144455/79733",8
"GO:0010232","vascular transport","8/850","87/18800",0.042908816266281,0.303998209864906,0.271365368743372,"6523/6507/388662/6582/6543/6542/84889/10991",8
"GO:0150104","transport across blood-brain barrier","8/850","87/18800",0.042908816266281,0.303998209864906,0.271365368743372,"6523/6507/388662/6582/6543/6542/84889/10991",8
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"558/83666/81030/54625/7474/117854",6
"GO:0009948","anterior/posterior axis specification","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"23493/6997/163589/6926/1045/7474",6
"GO:0032608","interferon-beta production","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"23586/9636/64135/4938/4939/4940",6
"GO:0032648","regulation of interferon-beta production","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"23586/9636/64135/4938/4939/4940",6
"GO:0032768","regulation of monooxygenase activity","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"7015/2668/1956/9722/3952/857",6
"GO:0050432","catecholamine secretion","6/850","57/18800",0.0431051454046549,0.303998209864906,0.271365368743372,"7432/2668/2693/6387/1137/4061",6
"GO:0051302","regulation of cell division","14/850","186/18800",0.0431579799676982,0.303998209864906,0.271365368743372,"2247/126520/675/146909/9928/5347/11113/9212/10733/259266/10112/144455/990/79733",14
"GO:0051897","positive regulation of protein kinase B signaling","10/850","119/18800",0.0433039253543524,0.303998209864906,0.271365368743372,"4486/799/558/2247/7010/1950/1956/3952/23551/4233",10
"GO:2000278","regulation of DNA biosynthetic process","10/850","119/18800",0.0433039253543524,0.303998209864906,0.271365368743372,"2247/9104/51659/80119/64094/9212/79075/1111/4751/9837",10
"GO:0000578","embryonic axis specification","5/850","43/18800",0.0435189885226983,0.303998209864906,0.271365368743372,"6491/6997/163589/6926/7474",5
"GO:0001504","neurotransmitter uptake","5/850","43/18800",0.0435189885226983,0.303998209864906,0.271365368743372,"9152/6507/6582/6531/2668",5
"GO:0014075","response to amine","5/850","43/18800",0.0435189885226983,0.303998209864906,0.271365368743372,"445/5999/2903/983/2731",5
"GO:0035335","peptidyl-tyrosine dephosphorylation","9/850","103/18800",0.0435283180966288,0.303998209864906,0.271365368743372,"5787/1033/10076/374462/84867/995/2139/51207/993",9
"GO:0070372","regulation of ERK1 and ERK2 cascade","21/850","311/18800",0.0443166866951686,0.30850316881949,0.275386740607462,"6098/81610/799/2641/2247/7010/81848/59272/2048/5314/2335/1956/3976/2633/6347/6357/6754/6370/6278/3479/6355",21
"GO:0007190","activation of adenylate cyclase activity","4/850","30/18800",0.0447065938470316,0.30850316881949,0.275386740607462,"57413/8549/7253/10486",4
"GO:0009310","amine catabolic process","4/850","30/18800",0.0447065938470316,0.30850316881949,0.275386740607462,"26002/6531/4129/4128",4
"GO:0034698","response to gonadotropin","4/850","30/18800",0.0447065938470316,0.30850316881949,0.275386740607462,"2693/890/2706/3624",4
"GO:0043032","positive regulation of macrophage activation","4/850","30/18800",0.0447065938470316,0.30850316881949,0.275386740607462,"3929/124912/7474/4317",4
"GO:0048754","branching morphogenesis of an epithelial tube","12/850","153/18800",0.0450029523306244,0.30850316881949,0.275386740607462,"2736/2247/10413/54567/5314/2668/1950/3202/4070/6926/7474/4233",12
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","12/850","153/18800",0.0450029523306244,0.30850316881949,0.275386740607462,"10413/79370/81618/7015/2668/1280/2537/7857/2139/3624/3479/857",12
"GO:0048545","response to steroid hormone","22/850","330/18800",0.045262703460704,0.30850316881949,0.275386740607462,"799/10076/10413/5105/1277/2660/2104/445/11170/149563/2693/4129/728358/6586/952/2706/6754/7298/1667/1668/857/6382",22
"GO:0003159","morphogenesis of an endothelium","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"54567/81792/3627",3
"GO:0007096","regulation of exit from mitosis","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"11065/54443/113130",3
"GO:0030540","female genitalia development","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"558/6926/7474",3
"GO:0031145","anaphase-promoting complex-dependent catabolic process","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"11065/5347/991",3
"GO:0045653","negative regulation of megakaryocyte differentiation","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"8294/8360/8365",3
"GO:0046851","negative regulation of bone remodeling","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"4982/952/51208",3
"GO:0061154","endothelial tube morphogenesis","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"54567/81792/3627",3
"GO:0090493","catecholamine uptake","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"6582/6531/2668",3
"GO:1905820","positive regulation of chromosome separation","3/850","18/18800",0.0452712416458997,0.30850316881949,0.275386740607462,"5359/9700/9787",3
"GO:0045216","cell-cell junction organization","15/850","205/18800",0.0458582521239588,0.312058219937537,0.278560172970696,"1016/6833/59272/1006/1004/10686/2048/5314/8777/7082/55765/2706/51208/5657/857",15
"GO:0032103","positive regulation of response to external stimulus","28/850","442/18800",0.0460213452923616,0.312722569646674,0.279153207725323,"85363/59067/23705/2247/10563/2660/115362/5359/145741/9447/3929/83666/81030/2693/64094/7857/6387/2828/566/7474/56670/117854/55601/3627/4233/8638/4317/6278",28
"GO:0030514","negative regulation of BMP signaling pathway","6/850","58/18800",0.0463192121662992,0.313686409658231,0.280013583844847,"7130/375567/94031/7474/25805/8646",6
"GO:0032481","positive regulation of type I interferon production","6/850","58/18800",0.0463192121662992,0.313686409658231,0.280013583844847,"23586/9636/64135/4938/4939/4940",6
"GO:0007586","digestion","11/850","137/18800",0.0464648336585199,0.313686409658231,0.280013583844847,"10753/6523/7033/2693/57482/8544/3952/1118/2169/6518/55765",11
"GO:0006575","cellular modified amino acid metabolic process","14/850","188/18800",0.046488284986651,0.313686409658231,0.280013583844847,"7038/2346/8876/5359/445/1428/1734/8836/160428/1800/1159/9027/79094/7298",14
"GO:0060415","muscle tissue morphogenesis","7/850","73/18800",0.0465571832630701,0.313686409658231,0.280013583844847,"23493/54567/4624/23414/7474/2296/4061",7
"GO:2000573","positive regulation of DNA biosynthetic process","7/850","73/18800",0.0465571832630701,0.313686409658231,0.280013583844847,"2247/51659/64094/9212/79075/4751/9837",7
"GO:0045861","negative regulation of proteolysis","23/850","350/18800",0.0472849051904465,0.316765177514971,0.282761859813613,"647174/27074/9232/1718/653145/149708/327657/256394/5273/128488/2537/51050/1800/26022/58189/79094/4057/710/332/27290/728113/440068/55872",23
"GO:0002066","columnar/cuboidal epithelial cell development","5/850","44/18800",0.0473456848954761,0.316765177514971,0.282761859813613,"6098/10413/3202/7474/7298",5
"GO:0006858","extracellular transport","5/850","44/18800",0.0473456848954761,0.316765177514971,0.282761859813613,"144535/200373/80217/123872/164781",5
"GO:0045840","positive regulation of mitotic nuclear division","5/850","44/18800",0.0473456848954761,0.316765177514971,0.282761859813613,"51203/1950/9700/9787/3479",5
"GO:2000404","regulation of T cell migration","5/850","44/18800",0.0473456848954761,0.316765177514971,0.282761859813613,"10563/6387/7474/3627/6278",5
"GO:0051101","regulation of DNA binding","10/850","121/18800",0.0475969321077317,0.3180007617883,0.283864809670108,"23493/1869/1950/3976/4751/2296/117854/55355/4317/3479",10
"GO:0042391","regulation of membrane potential","27/850","425/18800",0.0479791629450372,0.319448710375961,0.285157327486535,"6547/6326/2743/40/8001/2911/6335/2892/10345/9699/5999/2555/55879/10242/9722/51305/2903/2537/2899/6543/79784/1137/3777/63895/6331/5831/857",27
"GO:0001942","hair follicle development","8/850","89/18800",0.0480142713104334,0.319448710375961,0.285157327486535,"2736/3872/8549/4038/1956/55612/7474/3624",8
"GO:0007589","body fluid secretion","8/850","89/18800",0.0480142713104334,0.319448710375961,0.285157327486535,"7498/7432/4881/6582/6531/6338/4939/857",8
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","11/850","138/18800",0.0485256320753042,0.3219540894774,0.287393765405055,"799/57528/5999/6004/2986/6011/6003/815/6754/112609/4233",11
"GO:0031644","regulation of nervous system process","11/850","138/18800",0.0485256320753042,0.3219540894774,0.287393765405055,"388336/6547/2911/7432/9228/55273/9699/5999/2693/6543/26022",11
"GO:0002230","positive regulation of defense response to virus by host","4/850","31/18800",0.0495620492676928,0.327327292265849,0.292190179030872,"23586/9447/83666/117854",4
"GO:0035767","endothelial cell chemotaxis","4/850","31/18800",0.0495620492676928,0.327327292265849,0.292190179030872,"2247/10563/64094/4233",4
"GO:0070633","transepithelial transport","4/850","31/18800",0.0495620492676928,0.327327292265849,0.292190179030872,"6523/6507/57127/6338",4
"GO:0050891","multicellular organismal water homeostasis","6/850","59/18800",0.0496781006683568,0.327327292265849,0.292190179030872,"79152/26154/6340/51297/6338/4233",6
"GO:0071384","cellular response to corticosteroid stimulus","6/850","59/18800",0.0496781006683568,0.327327292265849,0.292190179030872,"5105/2660/445/11170/2706/6754",6
"GO:0010811","positive regulation of cell-substrate adhesion","10/850","122/18800",0.0498470149691685,0.32798786571311,0.292779842888359,"1793/133584/7010/375567/2335/25975/55612/4680/6370/10562",10
"GO:0016485","protein processing","17/850","243/18800",0.0501121465896333,0.329278850424592,0.29393224619504,"5126/5328/59272/2160/1718/6447/5972/2903/7093/7113/26022/9509/79094/922/1511/196446/255738",17
"GO:0051346","negative regulation of hydrolase activity","24/850","371/18800",0.050405075949649,0.330748692048727,0.295244306928901,"647174/27074/9232/9104/1718/653145/149708/341/327657/256394/5273/128488/2537/51050/1800/5806/58189/4057/710/815/332/27290/728113/440068",24
"GO:0055088","lipid homeostasis","13/850","173/18800",0.0505808428660857,0.331446757710962,0.295867438380641,"80339/26154/340895/100133941/64137/19/5563/55289/338328/1581/2494/255738/857",13
"GO:0098661","inorganic anion transmembrane transport","8/850","90/18800",0.0507089759281657,0.331831202751846,0.296210614974765,"2743/6507/8001/6561/63982/2555/55879/116369",8
"GO:0045910","negative regulation of DNA recombination","5/850","45/18800",0.0513654094959298,0.335666978333867,0.299634637292838,"116028/201516/3009/3010/10721",5
"GO:0001829","trophectodermal cell differentiation","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"10413/7004/1045",3
"GO:0002523","leukocyte migration involved in inflammatory response","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"3929/1991/84675",3
"GO:0010985","negative regulation of lipoprotein particle clearance","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"6833/341/255738",3
"GO:0021511","spinal cord patterning","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"2736/54567/8646",3
"GO:0051797","regulation of hair follicle development","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"3872/55612/7474",3
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway","3/850","19/18800",0.0520086572839946,0.337103603589745,0.300917047286242,"81030/7474/117854",3
"GO:0048771","tissue remodeling","13/850","174/18800",0.0525139006598294,0.339833997485391,0.303354345672425,"59067/558/54567/4313/4982/2034/4921/3976/3952/2296/952/51208/857",13
"GO:0021536","diencephalon development","7/850","75/18800",0.0525721842456989,0.339833997485391,0.303354345672425,"2735/2736/2247/5454/6531/7474/8820",7
"GO:0045089","positive regulation of innate immune response","11/850","140/18800",0.0528311474280661,0.341046474680908,0.304436668892028,"85363/59067/23705/115362/5359/9447/3929/83666/81030/7474/117854",11
"GO:0048588","developmental cell growth","16/850","227/18800",0.0531230474980382,0.34239066220444,0.305636563928073,"80031/63923/8936/9699/9201/5999/23105/2335/57611/54437/51299/6387/7474/6586/1630/3479",16
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","6/850","60/18800",0.0531827237504071,0.34239066220444,0.305636563928073,"23586/64135/55765/55601/8638/4940",6
"GO:0055074","calcium ion homeostasis","29/850","468/18800",0.0540555638913863,0.347541626795629,0.310234595627975,"6547/2911/799/2247/10563/779/9104/100133941/10345/5314/5737/2835/9914/1991/2903/858/6543/6387/3270/3777/2828/7474/952/6357/6373/624/3627/857/6355",29
"GO:0035265","organ growth","13/850","175/18800",0.0544968472134211,0.348373404993071,0.310977086175409,"2735/23493/2247/10413/5999/4624/4921/23414/3952/2296/4061/983/3479",13
"GO:0010644","cell communication by electrical coupling","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"10345/3270/2706/857",4
"GO:0032196","transposition","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"9582/56154/400629/55237",4
"GO:0042219","cellular modified amino acid catabolic process","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"1734/160428/1800/79094",4
"GO:0045070","positive regulation of viral genome replication","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"2494/388646/7153/3434",4
"GO:0071711","basement membrane organization","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"83872/858/55612/857",4
"GO:0098703","calcium ion import across plasma membrane","4/850","32/18800",0.054695426783505,0.348373404993071,0.310977086175409,"6547/799/779/6543",4
"GO:0001974","blood vessel remodeling","5/850","46/18800",0.0555785260524715,0.353056674139171,0.315157627433598,"558/54567/2034/3976/2296",5
"GO:0061383","trabecula morphogenesis","5/850","46/18800",0.0555785260524715,0.353056674139171,0.315157627433598,"23493/1277/54567/4313/7010",5
"GO:0008016","regulation of heart contraction","15/850","211/18800",0.0562722968622899,0.356293488568087,0.318046984385558,"6547/23493/57413/59272/10345/27129/5999/9722/4624/2034/1129/6543/3270/6331/857",15
"GO:0022404","molting cycle process","8/850","92/18800",0.0563864093275013,0.356293488568087,0.318046984385558,"2736/3872/8549/4038/1956/55612/7474/3624",8
"GO:0022405","hair cycle process","8/850","92/18800",0.0563864093275013,0.356293488568087,0.318046984385558,"2736/3872/8549/4038/1956/55612/7474/3624",8
"GO:1903035","negative regulation of response to wounding","8/850","92/18800",0.0563864093275013,0.356293488568087,0.318046984385558,"6833/2247/5328/2160/25817/58189/710/2191",8
"GO:0045428","regulation of nitric oxide biosynthetic process","6/850","61/18800",0.0568337609878015,0.358172659945551,0.319724435163982,"9104/445/9722/5806/4317/857",6
"GO:0048524","positive regulation of viral process","6/850","61/18800",0.0568337609878015,0.358172659945551,0.319724435163982,"558/7113/2494/388646/7153/3434",6
"GO:0090596","sensory organ morphogenesis","18/850","266/18800",0.0582398428757831,0.366550368139151,0.327202834047289,"6096/2247/55714/121227/5396/2048/8842/116039/1280/23554/8516/7401/2487/6926/24147/7474/1750/8820",18
"GO:0001659","temperature homeostasis","13/850","177/18800",0.0586140713702174,0.368101595200172,0.328587543857276,"63976/83401/3910/2104/5746/6319/2034/1734/8809/3952/7253/3934/857",13
"GO:0043410","positive regulation of MAPK cascade","30/850","491/18800",0.058808439131491,0.368101595200172,0.328587543857276,"85363/55816/4486/7498/2911/799/2641/2247/7010/6997/100133941/2914/1991/1950/5610/1956/858/3976/3952/7474/6347/6357/55765/6754/128239/6370/4317/6278/3479/6355",30
"GO:0043651","linoleic acid metabolic process","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"83401/247/284541",3
"GO:0046794","transport of virus","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"858/857/6614",3
"GO:0090026","positive regulation of monocyte chemotaxis","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"6387/3627/6278",3
"GO:0140131","positive regulation of lymphocyte chemotaxis","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"10563/7474/6278",3
"GO:1902473","regulation of protein localization to synapse","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"2693/7474/10082",3
"GO:2000738","positive regulation of stem cell differentiation","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"4070/2296/221662",3
"GO:2001014","regulation of skeletal muscle cell differentiation","3/850","20/18800",0.0591991139376786,0.368101595200172,0.328587543857276,"54715/2660/221662",3
"GO:0098773","skin epidermis development","8/850","93/18800",0.0593704846327837,0.368101595200172,0.328587543857276,"2736/3872/8549/4038/1956/55612/7474/3624",8
"GO:0003206","cardiac chamber morphogenesis","10/850","126/18800",0.059552901677036,0.368101595200172,0.328587543857276,"23493/54567/7010/4624/23414/6926/7474/6586/2296/4061",10
"GO:0003231","cardiac ventricle development","10/850","126/18800",0.059552901677036,0.368101595200172,0.328587543857276,"23493/54567/4624/23414/6926/7474/6586/2296/4061/6331",10
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","18/850","267/18800",0.0599443262538102,0.368101595200172,0.328587543857276,"63976/7044/2660/83729/7130/375567/65997/8516/858/3626/94031/55612/7474/25805/8646/7272/3624/857",18
"GO:0003197","endocardial cushion development","5/850","47/18800",0.0599849820757084,0.368101595200172,0.328587543857276,"23493/55273/6926/140628/221662",5
"GO:0050919","negative chemotaxis","5/850","47/18800",0.0599849820757084,0.368101595200172,0.328587543857276,"80031/54437/57408/7474/6586",5
"GO:0001893","maternal placenta development","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"2693/3976/56977/2706",4
"GO:0006336","DNA replication-independent chromatin assembly","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"8294/8360/8365/55355",4
"GO:0033687","osteoblast proliferation","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"63923/5610/116039/4057",4
"GO:0048799","animal organ maturation","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"81792/3952/4057/3479",4
"GO:0048841","regulation of axon extension involved in axon guidance","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"80031/54437/6387/7474",4
"GO:1902656","calcium ion import into cytosol","4/850","33/18800",0.0601045099970974,0.368101595200172,0.328587543857276,"6547/799/779/6543",4
"GO:0031663","lipopolysaccharide-mediated signaling pathway","6/850","62/18800",0.060631659557966,0.370380355125836,0.330621689149711,"85363/3656/3929/6347/671/4057",6
"GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","6/850","62/18800",0.060631659557966,0.370380355125836,0.330621689149711,"7044/2660/83729/3626/7272/3624",6
"GO:0001666","response to hypoxia","19/850","286/18800",0.0611686905659417,0.373183697105368,0.333124104970935,"6547/6326/5105/56776/4313/5328/100133941/1869/7015/2034/1543/9915/6387/1137/3952/3777/952/890/857",19
"GO:2000779","regulation of double-strand break repair","9/850","110/18800",0.0613322406693099,0.373704226629201,0.333588757990567,"56776/116028/83666/56154/10635/2305/1111/5888/10721",9
"GO:0061326","renal tubule development","8/850","94/18800",0.062452204443913,0.379186245843139,0.338482307087812,"2247/10413/8549/100133941/8842/2668/3976/4070",8
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","7/850","78/18800",0.0624700806946934,0.379186245843139,0.338482307087812,"2911/3352/2918/2914/3355/1129/2899",7
"GO:0007422","peripheral nervous system development","7/850","78/18800",0.0624700806946934,0.379186245843139,0.338482307087812,"40/79152/79628/5454/2668/2676/983",7
"GO:0001819","positive regulation of cytokine production","29/850","475/18800",0.0628172506583941,0.380809652785722,0.339931448593581,"59067/6833/23705/23586/115362/9636/125931/9447/3929/5450/2048/247/1991/5610/8809/29126/541468/3952/55612/64135/566/7474/117854/55765/4938/4939/4317/4940/91543",29
"GO:0000724","double-strand break repair via homologous recombination","12/850","162/18800",0.064004820904502,0.387256099882255,0.345685898576075,"4171/116028/675/4173/56154/51659/10635/1111/8438/5888/10721/8318",12
"GO:0006821","chloride transport","9/850","111/18800",0.0642049049836186,0.387256099882255,0.345685898576075,"2743/6507/8001/63982/2555/55879/1188/116369/7809",9
"GO:0048640","negative regulation of developmental growth","9/850","111/18800",0.0642049049836186,0.387256099882255,0.345685898576075,"85407/2660/80031/5999/23105/54437/7093/7474/1630",9
"GO:0072009","nephron epithelium development","9/850","111/18800",0.0642049049836186,0.387256099882255,0.345685898576075,"2247/28999/10413/100133941/8842/2668/3976/4070/2296",9
